Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Copacabana;2;0;0;90;2380.0;722.0;198.0;26.44;Apartamento
Apartamento;Méier;2;1;0;60;1000.0;480.0;230.0;16.67;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;68;1900.0;850.0;870.0;27.94;Apartamento
Apartamento;Botafogo;2;1;1;86;2600.0;980.0;0.0;30.23;Apartamento
Apartamento;Ipanema;2;0;0;72;3300.0;670.0;0.0;45.83;Apartamento
Apartamento;Copacabana;3;0;0;94;2150.0;1200.0;227.0;22.87;Apartamento
Apartamento;Ipanema;1;0;0;60;2800.0;700.0;78.0;46.67;Apartamento
Apartamento;Jardim Guanabara;2;1;0;65;1800.0;500.0;20.0;27.69;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;65;1300.0;796.0;143.0;20.0;Apartamento
Apartamento;Lagoa;2;1;1;96;4500.0;960.0;290.0;46.88;Apartamento
Apartamento;Tijuca;2;1;1;90;1900.0;1050.0;108.0;21.11;Apartamento
Apartamento;Copacabana;3;1;0;100;4500.0;1350.0;350.0;45.0;Apartamento
Apartamento;Copacabana;2;0;0;79;2800.0;830.0;113.0;35.44;Apartamento
Apartamento;Ipanema;2;1;0;98;3800.0;1870.0;238.0;38.78;Apartamento
Apartamento;Jacarepaguá;2;1;1;76;2800.0;704.0;0.0;36.84;Apartamento
Apartamento;Copacabana;2;0;0;80;3200.0;470.0;183.0;40.0;Apartamento
Apartamento;Tijuca;2;0;0;75;1350.0;400.0;21.0;18.0;Apartamento
Apartamento;Copacabana;3;0;0;80;3000.0;600.0;160.0;37.5;Apartamento
Apartamento;Ipanema;1;2;1;91;5200.0;2605.0;592.0;57.14;Apartamento
Apartamento;Flamengo;3;1;0;100;4200.0;770.0;267.0;42.0;Apartamento
Apartamento;Copacabana;1;0;0;60;2000.0;560.0;132.0;33.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;2200.0;1170.0;130.0;33.85;Apartamento
Casa;Campo Grande;3;0;1;80;1200.0;0.0;0.0;15.0;Casa
Apartamento;Botafogo;1;0;0;60;1950.0;710.0;100.0;32.5;Apartamento
Apartamento;Ipanema;2;1;1;75;5300.0;852.0;180.0;70.67;Apartamento
Casa de Condomínio;Bangu;3;1;0;100;1500.0;0.0;0.0;15.0;Casa
Apartamento;Recreio dos Bandeirantes;2;1;0;85;2000.0;650.0;930.0;23.53;Apartamento
Apartamento;Barra da Tijuca;2;1;1;83;2300.0;1100.0;210.0;27.71;Apartamento
Apartamento;Ipanema;2;1;0;100;4500.0;770.0;940.0;45.0;Apartamento
Apartamento;Laranjeiras;2;1;1;60;1800.0;1150.0;132.0;30.0;Apartamento
Apartamento;Laranjeiras;2;1;0;65;1700.0;1250.0;240.0;26.15;Apartamento
Apartamento;Rio Comprido;3;1;0;92;1600.0;380.0;68.0;17.39;Apartamento
Apartamento;Laranjeiras;1;2;0;82;3000.0;1391.0;130.0;36.59;Apartamento
Apartamento;Copacabana;2;2;2;88;5500.0;1300.0;0.0;62.5;Apartamento
Casa;Bangu;2;1;0;75;850.0;0.0;0.0;11.33;Casa
Apartamento;Recreio dos Bandeirantes;2;2;1;84;2500.0;624.0;156.0;29.76;Apartamento
Apartamento;Lagoa;2;1;0;81;3800.0;770.0;120.0;46.91;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;73;1300.0;950.0;120.0;17.81;Apartamento
Apartamento;Ipanema;2;2;1;100;11000.0;2000.0;500.0;110.0;Apartamento
Apartamento;Humaitá;3;0;1;100;2800.0;1560.0;105.0;28.0;Apartamento
Apartamento;Grajaú;2;1;1;97;2000.0;796.0;105.0;20.62;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2500.0;1500.0;380.0;29.41;Apartamento
Apartamento;Copacabana;2;0;0;85;2800.0;702.0;201.0;32.94;Apartamento
Apartamento;Copacabana;2;1;0;72;2500.0;750.0;0.0;34.72;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;74;2500.0;1350.0;126.0;33.78;Apartamento
Apartamento;Leme;2;0;1;85;3000.0;750.0;164.0;35.29;Apartamento
Apartamento;Grajaú;2;1;0;70;1500.0;700.0;0.0;21.43;Apartamento
Apartamento;Laranjeiras;2;1;1;85;2900.0;850.0;186.0;34.12;Apartamento
Apartamento;Vila Isabel;3;1;0;70;1700.0;130.0;68.0;24.29;Apartamento
Apartamento;Tijuca;2;0;0;66;1300.0;645.0;25.0;19.7;Apartamento
Apartamento;Anil;3;2;1;76;1600.0;700.0;14.0;21.05;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;82;2000.0;740.0;170.0;24.39;Apartamento
Apartamento;Barra da Tijuca;2;1;1;64;2800.0;950.0;140.0;43.75;Apartamento
Apartamento;Jardim Botânico;3;0;1;89;2200.0;1250.0;160.0;24.72;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;72;1800.0;680.0;114.0;25.0;Apartamento
Apartamento;Curicica;2;1;0;62;1100.0;550.0;50.0;17.74;Apartamento
Apartamento;Barra da Tijuca;3;2;1;86;2800.0;1365.0;231.0;32.56;Apartamento
Apartamento;Humaitá;2;1;1;97;4000.0;1200.0;120.0;41.24;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;83;1800.0;1600.0;120.0;21.69;Apartamento
Apartamento;Leme;2;0;0;75;2500.0;878.0;0.0;33.33;Apartamento
Apartamento;Copacabana;2;0;0;88;2300.0;1100.0;100.0;26.14;Apartamento
Apartamento;Flamengo;3;1;0;85;3000.0;1250.0;185.0;35.29;Apartamento
Apartamento;Ipanema;2;1;1;80;7000.0;2500.0;390.0;87.5;Apartamento
Apartamento;Ipanema;2;1;0;73;3300.0;2500.0;0.0;45.21;Apartamento
Apartamento;Tijuca;2;1;1;85;3200.0;656.0;181.0;37.65;Apartamento
Apartamento;Grajaú;2;0;0;65;1200.0;540.0;0.0;18.46;Apartamento
Apartamento;Vila Isabel;3;0;0;90;1700.0;400.0;0.0;18.89;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;80;2300.0;900.0;0.0;28.75;Apartamento
Apartamento;Anil;2;1;0;60;1200.0;470.0;0.0;20.0;Apartamento
Apartamento;Botafogo;2;1;0;60;3000.0;550.0;0.0;50.0;Apartamento
Apartamento;Vila Isabel;3;1;0;98;1800.0;350.0;78.0;18.37;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2100.0;753.0;0.0;30.0;Apartamento
Apartamento;Laranjeiras;2;0;0;75;2400.0;700.0;88.0;32.0;Apartamento
Apartamento;Tijuca;3;0;1;100;1400.0;400.0;0.0;14.0;Apartamento
Apartamento;Rocha;3;1;0;79;1400.0;560.0;0.0;17.72;Apartamento
Apartamento;Barra da Tijuca;2;0;1;100;2700.0;1000.0;230.0;27.0;Apartamento
Apartamento;Flamengo;2;1;0;78;2500.0;550.0;130.0;32.05;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;600.0;120.0;24.62;Apartamento
Apartamento;Copacabana;2;0;0;60;2200.0;680.0;78.0;36.67;Apartamento
Apartamento;Botafogo;2;1;1;92;3500.0;1000.0;228.0;38.04;Apartamento
Apartamento;Copacabana;2;0;0;75;2600.0;605.0;88.0;34.67;Apartamento
Casa de Condomínio;Pechincha;2;0;1;68;1500.0;360.0;40.0;22.06;Casa
Apartamento;Taquara;2;1;1;60;1600.0;450.0;0.0;26.67;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;858.0;150.0;42.86;Apartamento
Apartamento;Lagoa;3;1;1;100;2900.0;480.0;200.0;29.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;100;2200.0;1733.0;234.0;22.0;Apartamento
Apartamento;Rio Comprido;2;1;0;88;1200.0;693.0;0.0;13.64;Apartamento
Casa;Campo Grande;1;1;0;80;750.0;0.0;2.0;9.38;Casa
Apartamento;Copacabana;2;1;1;100;3500.0;1260.0;0.0;35.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;65;1200.0;650.0;76.0;18.46;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;75;2000.0;460.0;0.0;26.67;Apartamento
Apartamento;Riachuelo;2;1;0;60;1200.0;350.0;126.0;20.0;Apartamento
Apartamento;Tijuca;2;2;1;95;2500.0;700.0;230.0;26.32;Apartamento
Apartamento;Portuguesa;3;1;0;62;1200.0;380.0;12.0;19.35;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;93;2000.0;781.0;132.0;21.51;Apartamento
Apartamento;Jardim Botânico;2;2;1;95;4000.0;1170.0;0.0;42.11;Apartamento
Apartamento;Ipanema;3;1;1;100;6000.0;1200.0;210.0;60.0;Apartamento
Apartamento;Ipanema;2;0;0;85;2500.0;900.0;0.0;29.41;Apartamento
Apartamento;Vila Isabel;2;1;1;76;1700.0;597.0;0.0;22.37;Apartamento
Apartamento;Jardim Botânico;2;1;0;95;4000.0;1170.0;0.0;42.11;Apartamento
Apartamento;Botafogo;2;1;1;72;3350.0;670.0;178.0;46.53;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;696.0;120.0;25.71;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;3800.0;1700.0;310.0;38.0;Apartamento
Apartamento;Madureira;3;1;1;90;1200.0;500.0;60.0;13.33;Apartamento
Apartamento;Vila Valqueire;2;1;0;63;1500.0;455.0;0.0;23.81;Apartamento
Apartamento;Barra da Tijuca;2;0;1;78;3000.0;1263.0;0.0;38.46;Apartamento
Apartamento;Leblon;3;1;1;83;5000.0;1223.0;373.0;60.24;Apartamento
Apartamento;Recreio dos Bandeirantes;2;0;0;80;1800.0;890.0;129.0;22.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;2200.0;670.0;0.0;33.85;Apartamento
Apartamento;Copacabana;3;1;0;100;4500.0;1350.0;350.0;45.0;Apartamento
Apartamento;Ipanema;2;1;2;86;13300.0;4100.0;394.0;154.65;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;84;2300.0;1000.0;175.0;27.38;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;74;2500.0;1350.0;125.0;33.78;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1900.0;1300.0;0.0;27.14;Apartamento
Apartamento;Copacabana;2;1;0;81;2500.0;810.0;91.0;30.86;Apartamento
Apartamento;Leblon;1;1;1;92;4000.0;1232.0;0.0;43.48;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;75;1700.0;1020.0;170.0;22.67;Apartamento
Apartamento;Laranjeiras;2;0;0;65;1500.0;500.0;25.0;23.08;Apartamento
Apartamento;Madureira;3;1;0;82;1100.0;550.0;28.0;13.41;Apartamento
Apartamento;Barra da Tijuca;1;1;0;71;1800.0;800.0;0.0;25.35;Apartamento
Casa;Riachuelo;2;2;0;92;1300.0;0.0;53.0;14.13;Casa
Apartamento;Tijuca;2;1;0;70;1700.0;528.0;92.0;24.29;Apartamento
Apartamento;Barra da Tijuca;2;3;2;100;9000.0;3982.0;467.0;90.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;66;2000.0;1300.0;0.0;30.3;Apartamento
Apartamento;Copacabana;2;0;0;62;2500.0;709.0;97.0;40.32;Apartamento
Apartamento;Leme;3;0;0;91;3300.0;804.0;1543.0;36.26;Apartamento
Apartamento;Gávea;2;1;0;63;2800.0;678.0;138.0;44.44;Apartamento
Apartamento;Tijuca;2;1;0;71;1500.0;660.0;555.0;21.13;Apartamento
Casa;Botafogo;3;0;0;88;5800.0;0.0;0.0;65.91;Casa
Casa de Condomínio;Campo Grande;2;1;2;70;1300.0;350.0;0.0;18.57;Casa
Apartamento;Cachambi;2;1;0;60;900.0;550.0;0.0;15.0;Apartamento
Apartamento;Botafogo;2;0;0;64;2400.0;690.0;75.0;37.5;Apartamento
Apartamento;Copacabana;2;1;0;75;3600.0;740.0;80.0;48.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3900.0;1000.0;140.0;48.75;Apartamento
Apartamento;Curicica;3;1;1;70;1600.0;600.0;80.0;22.86;Apartamento
Apartamento;São Francisco Xavier;2;1;0;70;1500.0;450.0;350.0;21.43;Apartamento
Apartamento;Ipanema;2;1;2;80;5500.0;1000.0;2530.0;68.75;Apartamento
Casa de Condomínio;Guaratiba;2;1;2;75;1700.0;0.0;0.0;22.67;Casa
Apartamento;Campo Grande;2;1;0;65;700.0;240.0;0.0;10.77;Apartamento
Apartamento;Barra da Tijuca;2;2;2;70;3500.0;1400.0;0.0;50.0;Apartamento
Apartamento;Tijuca;2;0;0;60;1450.0;250.0;47.0;24.17;Apartamento
Apartamento;Leme;2;0;0;75;2800.0;918.0;0.0;37.33;Apartamento
Apartamento;Ipanema;2;1;1;90;12000.0;3598.0;588.0;133.33;Apartamento
Apartamento;Jacarepaguá;3;1;1;70;2000.0;740.0;144.0;28.57;Apartamento
Apartamento;Barra da Tijuca;2;0;1;90;3000.0;1051.0;2575.0;33.33;Apartamento
Apartamento;Lagoa;2;2;1;85;10000.0;2950.0;350.0;117.65;Apartamento
Apartamento;Botafogo;2;1;1;60;2500.0;1100.0;160.0;41.67;Apartamento
Apartamento;Vila Isabel;2;0;0;100;1500.0;420.0;20.0;15.0;Apartamento
Casa de Vila;São Cristóvão;1;0;0;60;1100.0;0.0;0.0;18.33;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;62;1550.0;829.0;0.0;25.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;89;2100.0;1000.0;250.0;23.6;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;950.0;0.0;31.43;Apartamento
Apartamento;Tijuca;2;1;1;100;2200.0;994.0;193.0;22.0;Apartamento
Apartamento;Flamengo;2;0;0;76;2500.0;704.0;140.0;32.89;Apartamento
Apartamento;Laranjeiras;3;0;0;90;2600.0;672.0;96.0;28.89;Apartamento
Apartamento;Barra da Tijuca;1;1;0;66;4500.0;1400.0;0.0;68.18;Apartamento
Apartamento;Tijuca;2;1;1;89;1800.0;914.0;137.0;20.22;Apartamento
Apartamento;Tijuca;2;0;0;61;1200.0;500.0;0.0;19.67;Apartamento
Apartamento;Copacabana;2;0;0;74;2500.0;830.0;720.0;33.78;Apartamento
Apartamento;Rocha;2;1;1;60;900.0;590.0;0.0;15.0;Apartamento
Apartamento;Botafogo;2;1;1;82;4000.0;1130.0;0.0;48.78;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;64;1750.0;660.0;0.0;27.34;Apartamento
Apartamento;Centro;2;0;0;80;2400.0;385.0;175.0;30.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;3000.0;606.0;0.0;44.12;Apartamento
Apartamento;Ilha do Governador;2;1;0;65;1200.0;285.0;60.0;18.46;Apartamento
Apartamento;Vila Isabel;2;1;0;70;1500.0;500.0;45.0;21.43;Apartamento
Apartamento;Copacabana;2;0;0;60;2600.0;500.0;0.0;43.33;Apartamento
Apartamento;Leblon;2;0;0;82;4000.0;750.0;170.0;48.78;Apartamento
Apartamento;Copacabana;3;0;0;80;3100.0;1000.0;100.0;38.75;Apartamento
Apartamento;Santa Teresa;2;0;1;70;2700.0;400.0;20.0;38.57;Apartamento
Apartamento;Santa Teresa;2;0;0;95;2100.0;680.0;55.0;22.11;Apartamento
Apartamento;Vila Isabel;2;0;0;75;1200.0;665.0;0.0;16.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;71;1700.0;780.0;0.0;23.94;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;0;1;62;1200.0;200.0;416.0;19.35;Apartamento
Apartamento;Copacabana;2;0;0;76;2300.0;702.0;165.0;30.26;Apartamento
Apartamento;Botafogo;2;1;1;62;2200.0;730.0;131.0;35.48;Apartamento
Apartamento;Barra da Tijuca;1;2;0;68;2200.0;702.0;230.0;32.35;Apartamento
Apartamento;Laranjeiras;2;0;0;60;2300.0;712.0;90.0;38.33;Apartamento
Apartamento;Laranjeiras;2;1;0;75;2200.0;890.0;107.0;29.33;Apartamento
Casa;Santo Cristo;5;0;0;85;1200.0;0.0;0.0;14.12;Casa
Apartamento;Leblon;2;1;2;100;5600.0;1400.0;300.0;56.0;Apartamento
Apartamento;Jacarepaguá;2;1;0;90;1500.0;614.0;84.0;16.67;Apartamento
Casa de Vila;Méier;2;0;0;80;1350.0;0.0;150.0;16.88;Casa
Apartamento;Copacabana;2;0;0;60;2000.0;590.0;0.0;33.33;Apartamento
Apartamento;Copacabana;1;0;0;70;1800.0;990.0;0.0;25.71;Apartamento
Apartamento;Vila Isabel;2;1;1;95;1700.0;750.0;0.0;17.89;Apartamento
Casa de Vila;Todos os Santos;3;1;1;92;1500.0;80.0;13.0;16.3;Casa
Apartamento;Lagoa;2;0;1;95;3500.0;600.0;280.0;36.84;Apartamento
Apartamento;Andaraí;3;1;1;74;1900.0;450.0;0.0;25.68;Apartamento
Apartamento;Barra da Tijuca;2;1;0;71;1700.0;1444.0;0.0;23.94;Apartamento
Apartamento;Copacabana;3;1;0;82;4500.0;893.0;111.0;54.88;Apartamento
Apartamento;Vila Isabel;3;0;0;82;1500.0;410.0;83.0;18.29;Apartamento
Apartamento;Copacabana;2;0;1;100;5000.0;965.0;86.0;50.0;Apartamento
Apartamento;Flamengo;1;1;1;76;3200.0;662.0;198.0;42.11;Apartamento
Apartamento;Copacabana;2;1;1;75;2699.0;1620.0;110.0;35.99;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3500.0;521.0;0.0;38.89;Apartamento
Apartamento;Pechincha;2;1;0;70;1100.0;500.0;0.0;15.71;Apartamento
Apartamento;Tijuca;2;1;1;80;2100.0;750.0;120.0;26.25;Apartamento
Apartamento;Vila Isabel;2;1;0;80;1600.0;454.0;113.0;20.0;Apartamento
Apartamento;Cosme Velho;2;1;0;87;3000.0;792.0;0.0;34.48;Apartamento
Apartamento;Tijuca;3;1;0;80;1500.0;450.0;0.0;18.75;Apartamento
Apartamento;Copacabana;2;0;1;60;2950.0;700.0;140.0;49.17;Apartamento
Apartamento;Tijuca;2;0;1;84;2100.0;1150.0;408.0;25.0;Apartamento
Apartamento;Copacabana;2;0;0;82;3650.0;690.0;0.0;44.51;Apartamento
Apartamento;Vicente de Carvalho;3;1;1;74;1800.0;505.0;64.0;24.32;Apartamento
Apartamento;Leblon;3;1;0;100;4990.0;950.0;334.0;49.9;Apartamento
Apartamento;Itanhangá;2;1;0;60;950.0;522.0;80.0;15.83;Apartamento
Apartamento;Catete;3;0;0;70;2700.0;600.0;72.0;38.57;Apartamento
Apartamento;Barra da Tijuca;3;2;1;74;2800.0;622.0;64.0;37.84;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;750.0;150.0;28.57;Apartamento
Casa;Campo Grande;2;1;0;75;800.0;0.0;25.0;10.67;Casa
Apartamento;Barra da Tijuca;2;1;1;72;2400.0;1200.0;222.0;33.33;Apartamento
Apartamento;Leblon;2;1;1;70;4900.0;1200.0;2703.0;70.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;92;2700.0;870.0;188.0;29.35;Apartamento
Apartamento;Barra da Tijuca;2;1;2;70;4000.0;1600.0;300.0;57.14;Apartamento
Apartamento;Tijuca;3;1;0;92;1900.0;655.0;0.0;20.65;Apartamento
Apartamento;Tijuca;3;1;1;95;2300.0;1400.0;118.0;24.21;Apartamento
Apartamento;Ipanema;2;0;0;65;3500.0;902.0;184.0;53.85;Apartamento
Apartamento;Copacabana;3;1;0;100;3100.0;700.0;0.0;31.0;Apartamento
Casa;Pilares;2;0;1;100;1100.0;0.0;0.0;11.0;Casa
Casa de Condomínio;Freguesia (Jacarepaguá);2;1;2;60;1100.0;450.0;0.0;18.33;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;550.0;0.0;24.62;Apartamento
Apartamento;Centro;2;0;0;65;2690.0;530.0;21.0;41.38;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1750.0;750.0;78.0;25.0;Apartamento
Apartamento;Del Castilho;2;1;0;100;890.0;340.0;0.0;8.9;Apartamento
Apartamento;Laranjeiras;2;1;1;68;3300.0;1580.0;180.0;48.53;Apartamento
Apartamento;Tijuca;2;1;0;60;1550.0;550.0;51.0;25.83;Apartamento
Apartamento;Copacabana;2;0;0;78;2700.0;740.0;30.0;34.62;Apartamento
Apartamento;Grajaú;2;0;0;90;1500.0;500.0;90.0;16.67;Apartamento
Apartamento;Centro;2;0;0;65;1600.0;400.0;0.0;24.62;Apartamento
Apartamento;Cachambi;3;1;0;60;1400.0;660.0;37.0;23.33;Apartamento
Casa de Condomínio;Vargem Pequena;2;2;1;100;2100.0;365.0;70.0;21.0;Casa
Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1319.0;150.0;31.25;Apartamento
Apartamento;Botafogo;3;3;1;96;6500.0;488.0;0.0;67.71;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1800.0;850.0;180.0;20.0;Apartamento
Apartamento;Piedade;2;0;0;73;990.0;255.0;0.0;13.56;Apartamento
Apartamento;Laranjeiras;2;1;1;71;2700.0;915.0;131.0;38.03;Apartamento
Apartamento;Barra da Tijuca;2;1;0;60;2350.0;960.0;183.0;39.17;Apartamento
Apartamento;Copacabana;2;1;1;100;6000.0;1200.0;300.0;60.0;Apartamento
Apartamento;Méier;2;0;0;67;1100.0;538.0;13.0;16.42;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;2100.0;1000.0;100.0;27.27;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2200.0;1300.0;330.0;25.88;Apartamento
Apartamento;Tijuca;3;1;1;90;2500.0;1350.0;0.0;27.78;Apartamento
Apartamento;Realengo;2;0;0;60;550.0;247.0;0.0;9.17;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;1900.0;960.0;107.0;27.94;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3000.0;2000.0;220.0;37.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;76;2000.0;817.0;150.0;26.32;Apartamento
Apartamento;Tijuca;3;1;1;100;2300.0;690.0;0.0;23.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;76;1600.0;1007.0;181.0;21.05;Apartamento
Apartamento;Tijuca;3;1;0;90;2500.0;790.0;96.0;27.78;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;950.0;70.0;32.86;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;900.0;0.0;32.86;Apartamento
Apartamento;Botafogo;2;1;1;92;3300.0;833.0;236.0;35.87;Apartamento
Apartamento;Copacabana;2;2;1;78;3580.0;861.0;0.0;45.9;Apartamento
Casa de Condomínio;Vargem Grande;2;0;0;70;1500.0;0.0;0.0;21.43;Casa
Apartamento;Barra da Tijuca;2;1;1;80;2250.0;1150.0;138.0;28.12;Apartamento
Casa;Vila Valqueire;3;1;0;100;1500.0;0.0;0.0;15.0;Casa
Apartamento;Leblon;2;0;0;68;2700.0;1050.0;187.0;39.71;Apartamento
Apartamento;Laranjeiras;2;0;0;65;2100.0;817.0;28.0;32.31;Apartamento
Apartamento;Humaitá;2;1;1;85;2800.0;900.0;194.0;32.94;Apartamento
Apartamento;Barra da Tijuca;3;1;1;70;2259.0;600.0;740.0;32.27;Apartamento
Apartamento;Campo Grande;2;1;1;65;700.0;450.0;0.0;10.77;Apartamento
Apartamento;Leblon;1;0;1;75;3200.0;900.0;130.0;42.67;Apartamento
Apartamento;Botafogo;2;1;0;90;5600.0;1200.0;0.0;62.22;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;88;1800.0;900.0;195.0;20.45;Apartamento
Apartamento;Taquara;2;0;0;91;1400.0;350.0;12.0;15.38;Apartamento
Apartamento;Flamengo;2;0;0;72;2300.0;580.0;1200.0;31.94;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;70;1800.0;602.0;196.0;25.71;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1700.0;931.0;0.0;23.61;Apartamento
Apartamento;Catete;3;1;1;90;3500.0;1200.0;200.0;38.89;Apartamento
Apartamento;Botafogo;1;1;0;61;2650.0;569.0;138.0;43.44;Apartamento
Apartamento;Tijuca;2;1;1;100;1800.0;727.0;102.0;18.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;69;2400.0;950.0;118.0;34.78;Apartamento
Apartamento;Botafogo;2;1;1;80;2500.0;920.0;150.0;31.25;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;85;1700.0;588.0;0.0;20.0;Apartamento
Apartamento;Tijuca;2;1;0;68;2000.0;705.0;99.0;29.41;Apartamento
Apartamento;Copacabana;2;2;1;87;5300.0;1064.0;161.0;60.92;Apartamento
Apartamento;Ipanema;2;1;2;90;10000.0;3687.0;475.0;111.11;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1300.0;900.0;0.0;20.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;1400.0;690.0;0.0;20.0;Apartamento
Apartamento;Riachuelo;2;1;0;60;950.0;450.0;15.0;15.83;Apartamento
Apartamento;Tijuca;2;1;0;83;2200.0;750.0;83.0;26.51;Apartamento
Apartamento;Curicica;2;0;0;80;1200.0;80.0;0.0;15.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;89;3000.0;940.0;207.0;33.71;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;1300.0;718.0;80.0;18.57;Apartamento
Apartamento;Tijuca;2;1;1;80;1800.0;600.0;21.0;22.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2300.0;700.0;1200.0;25.56;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;83;1600.0;845.0;157.0;19.28;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;74;2300.0;1350.0;0.0;31.08;Apartamento
Apartamento;Ipanema;3;0;0;85;3600.0;950.0;145.0;42.35;Apartamento
Apartamento;Leblon;2;3;1;75;4200.0;819.0;209.0;56.0;Apartamento
Apartamento;Méier;2;1;0;76;1200.0;858.0;75.0;15.79;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;100;2200.0;580.0;0.0;22.0;Apartamento
Apartamento;Leme;2;1;0;82;3500.0;1128.0;26.0;42.68;Apartamento
Casa;Quintino Bocaiúva;2;0;0;60;1200.0;0.0;0.0;20.0;Casa
Casa;Campo Grande;2;1;2;100;1500.0;0.0;30.0;15.0;Casa
Apartamento;Gávea;3;1;0;87;3400.0;1250.0;120.0;39.08;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1700.0;880.0;177.0;18.89;Apartamento
Apartamento;Tijuca;3;1;1;80;2200.0;700.0;200.0;27.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;77;1500.0;770.0;100.0;19.48;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;73;1300.0;926.0;0.0;17.81;Apartamento
Apartamento;Jardim Botânico;2;0;0;70;2300.0;812.0;147.0;32.86;Apartamento
Apartamento;Olaria;2;0;0;62;700.0;230.0;0.0;11.29;Apartamento
Casa;Curicica;2;0;1;70;1500.0;0.0;89.0;21.43;Casa
Apartamento;São Cristóvão;2;0;0;60;1500.0;660.0;0.0;25.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1100.0;0.0;43.75;Apartamento
Apartamento;Copacabana;3;0;1;100;4500.0;750.0;300.0;45.0;Apartamento
Apartamento;Higienópolis;2;1;0;88;1100.0;400.0;44.0;12.5;Apartamento
Apartamento;Barra da Tijuca;1;2;1;90;3200.0;982.0;316.0;35.56;Apartamento
